timestamp,latitude,longitude,altitude
550,42.27704,-71.78986,90.2
550.2,42.27704,-71.78986,90.2
550.4,42.27704,-71.78986,90.2
550.6,42.27704,-71.78986,90.2
550.8,42.27704,-71.78986,90.2
551,42.27704,-71.78986,90.2
551.2,42.27704,-71.78986,90.3
551.4,42.27704,-71.78986,90.2
551.6,42.27704,-71.78986,90.2
551.8,42.27704,-71.78986,90.3
552,42.27704,-71.78986,90.3
552.2,42.27704,-71.78986,90.3
552.4,42.27704,-71.78986,90.3
552.6,42.27704,-71.78986,90.2
552.8,42.27704,-71.78986,90.3
553,42.27704,-71.78986,90.3
553.2,42.27704,-71.78986,90.3
553.4,42.27704,-71.78986,90.3
553.6,42.27704,-71.78986,90.3
553.8,42.27704,-71.78986,90.4
554,42.27704,-71.78986,90.3
554.2,42.27704,-71.78986,90.3
554.4,42.27704,-71.78986,90.4
554.6,42.27704,-71.78986,90.4
554.8,42.27704,-71.78986,90.4
555,42.27704,-71.78986,90.4
555.2,42.27704,-71.78986,90.4
555.4,42.27704,-71.78986,90.4
555.6,42.27704,-71.78986,90.4
555.8,42.27704,-71.78986,90.4
556,42.27704,-71.78986,90.4
556.2,42.27704,-71.78986,90.4
556.4,42.27704,-71.78986,90.5
556.6,42.27704,-71.78986,90.5
556.8,42.27704,-71.78986,90.4
557,42.27704,-71.78986,90.5
557.2,42.27704,-71.78986,90.5
557.4,42.27704,-71.78986,90.5
557.6,42.27704,-71.78986,90.5
557.8,42.27704,-71.78986,90.5
558,42.27704,-71.78986,90.5
558.2,42.27704,-71.78986,90.5
558.4,42.27704,-71.78986,90.5
558.6,42.27704,-71.78986,90.6
558.8,42.27704,-71.78986,90.5
559,42.27704,-71.78986,90.6
559.2,42.27704,-71.78986,90.6
559.4,42.27704,-71.78986,90.5
559.6,42.27704,-71.78986,90.6
559.8,42.27704,-71.78986,90.6
560,42.27704,-71.78986,90.5
560.2,42.27704,-71.78986,90.6
560.4,42.27704,-71.78986,90.6
560.6,42.27704,-71.78986,90.6
560.8,42.27704,-71.78986,90.6
561,42.27704,-71.78986,90.6
561.2,42.27704,-71.78986,90.6
561.4,42.27704,-71.78986,90.6
561.6,42.27704,-71.78986,90.6
561.8,42.27704,-71.78986,90.7
562,42.27704,-71.78986,90.7
562.2,42.27705,-71.78986,90.7
562.4,42.27704,-71.78986,90.7
562.6,42.27704,-71.78986,90.6
562.8,42.27705,-71.78986,90.7
563,42.27705,-71.78986,90.7
563.2,42.27704,-71.78986,90.7
563.4,42.27705,-71.78986,90.7
563.6,42.27705,-71.78986,90.7
563.8,42.27705,-71.78986,90.7
564,42.27705,-71.78986,90.7
564.2,42.27704,-71.78986,90.7
564.4,42.27705,-71.78986,90.8
564.6,42.27705,-71.78986,90.7
564.8,42.27705,-71.78986,90.8
565,42.27705,-71.78986,90.8
565.2,42.27705,-71.78986,90.7
565.4,42.27705,-71.78986,90.8
565.6,42.27705,-71.78986,90.8
565.8,42.27705,-71.78986,90.8
566,42.27705,-71.78986,90.8
566.2,42.27705,-71.78986,90.8
566.4,42.27705,-71.78986,90.8
566.6,42.27705,-71.78986,90.8
566.8,42.27705,-71.78986,90.8
567,42.27705,-71.78986,90.9
567.2,42.27705,-71.78986,90.8
567.4,42.27705,-71.78986,90.8
567.6,42.27705,-71.78986,90.9
567.8,42.27705,-71.78986,90.9
568,42.27705,-71.78986,90.9
568.2,42.27705,-71.78986,90.9
568.4,42.27705,-71.78986,90.8
568.6,42.27705,-71.78986,90.9
568.8,42.27705,-71.78986,90.9
569,42.27705,-71.78986,90.9
569.2,42.27705,-71.78986,90.9
569.4,42.27705,-71.78986,90.9
569.6,42.27705,-71.78986,90.9
569.8,42.27705,-71.78986,90.9
570,42.27705,-71.78986,90.9
570.2,42.27705,-71.78986,90.9
570.4,42.27705,-71.78986,90.9
570.6,42.27705,-71.78986,90.9
570.8,42.27705,-71.78986,90.9
571,42.27705,-71.78986,90.9
571.2,42.27705,-71.78986,90.9
571.4,42.27705,-71.78986,90.9
571.6,42.27705,-71.78986,90.9
571.8,42.27705,-71.78986,90.9
572,42.27705,-71.78986,90.9
572.2,42.27705,-71.78986,90.9
572.4,42.27705,-71.78986,90.9
572.6,42.27705,-71.78986,90.9
572.8,42.27705,-71.78986,90.9
573,42.27705,-71.78986,90.9
573.2,42.27705,-71.78986,90.9
573.4,42.27705,-71.78986,91
573.6,42.27705,-71.78986,90.9
573.8,42.27705,-71.78986,91
574,42.27705,-71.78986,90.9
574.2,42.27705,-71.78986,90.9
574.4,42.27705,-71.78986,91
574.6,42.27705,-71.78986,91
574.8,42.27705,-71.78986,91
575,42.27705,-71.78986,91
575.2,42.27705,-71.78986,90.9
575.4,42.27705,-71.78986,91
575.6,42.27705,-71.78986,91
575.8,42.27705,-71.78986,91
576,42.27705,-71.78986,91
576.2,42.27705,-71.78986,91
576.4,42.27705,-71.78986,91
576.6,42.27705,-71.78986,91
576.8,42.27705,-71.78986,91
577,42.27705,-71.78986,91.1
577.2,42.27705,-71.78986,91
577.4,42.27705,-71.78986,91
577.6,42.27705,-71.78986,91.1
577.8,42.27705,-71.78986,91.1
578,42.27705,-71.78986,91.1
578.2,42.27705,-71.78986,91.1
578.4,42.27705,-71.78986,91.1
578.6,42.27705,-71.78986,91.1
578.8,42.27705,-71.78986,91.1
579,42.27705,-71.78986,91.1
579.2,42.27705,-71.78986,91.1
579.4,42.27705,-71.78986,91.1
579.6,42.27705,-71.78986,91.2
579.8,42.27705,-71.78986,91.2
580,42.27705,-71.78986,91.1
580.2,42.27705,-71.78986,91.2
580.4,42.27705,-71.78986,91.2
580.6,42.27705,-71.78986,91.2
580.8,42.27705,-71.78986,91.2
581,42.27705,-71.78986,91.2
581.2,42.27705,-71.78986,91.2
581.4,42.27705,-71.78986,91.2
581.6,42.27705,-71.78986,91.2
581.8,42.27705,-71.78986,91.2
582,42.27705,-71.78986,91.2
582.2,42.27705,-71.78986,91.3
582.4,42.27705,-71.78986,91.2
582.6,42.27705,-71.78986,91.2
582.8,42.27705,-71.78986,91.3
583,42.27705,-71.78986,91.3
583.2,42.27705,-71.78986,91.2
583.4,42.27705,-71.78986,91.3
583.6,42.27705,-71.78986,91.3
583.8,42.27705,-71.78986,91.3
584,42.27705,-71.78986,91.3
584.2,42.27705,-71.78986,91.3
584.4,42.27705,-71.78986,91.3
584.6,42.27705,-71.78986,91.3
584.8,42.27705,-71.78986,91.3
585,42.27705,-71.78986,91.3
585.2,42.27705,-71.78985,91.3
585.4,42.27705,-71.78985,91.3
585.6,42.27705,-71.78985,91.3
585.8,42.27705,-71.78985,91.3
586,42.27705,-71.78985,91.4
586.2,42.27705,-71.78985,91.3
586.4,42.27705,-71.78985,91.4
586.6,42.27705,-71.78985,91.4
586.8,42.27705,-71.78985,91.3
587,42.27705,-71.78985,91.4
587.2,42.27705,-71.78985,91.4
587.4,42.27705,-71.78985,91.3
587.6,42.27705,-71.78985,91.4
587.8,42.27705,-71.78985,91.4
588,42.27705,-71.78985,91.4
588.2,42.27705,-71.78985,91.4
588.4,42.27705,-71.78985,91.3
588.6,42.27705,-71.78985,91.4
588.8,42.27705,-71.78985,91.4
589,42.27705,-71.78985,91.4
589.2,42.27705,-71.78985,91.4
589.4,42.27705,-71.78985,91.4
589.6,42.27705,-71.78985,91.4
589.8,42.27705,-71.78985,91.4
590,42.27705,-71.78985,91.4
590.2,42.27705,-71.78985,91.4
590.4,42.27705,-71.78985,91.4
590.6,42.27705,-71.78985,91.4
590.8,42.27705,-71.78985,91.4
591,42.27705,-71.78985,91.4
591.2,42.27705,-71.78985,91.5
591.4,42.27705,-71.78985,91.4
591.6,42.27705,-71.78985,91.4
591.8,42.27705,-71.78985,91.5
592,42.27705,-71.78985,91.4
592.2,42.27705,-71.78985,91.5
592.4,42.27705,-71.78985,91.5
592.6,42.27705,-71.78985,91.4
592.8,42.27705,-71.78985,91.5
593,42.27705,-71.78985,91.5
593.2,42.27705,-71.78985,91.4
593.4,42.27705,-71.78985,91.5
593.6,42.27705,-71.78985,91.5
593.8,42.27705,-71.78985,91.5
594,42.27705,-71.78985,91.5
594.2,42.27705,-71.78985,91.5
594.4,42.27705,-71.78985,91.5
594.6,42.27705,-71.78985,91.5
594.8,42.27705,-71.78985,91.5
595,42.27705,-71.78985,91.5
595.2,42.27705,-71.78985,91.5
595.4,42.27705,-71.78985,91.5
595.6,42.27705,-71.78985,91.5
595.8,42.27705,-71.78985,91.5
596,42.27705,-71.78985,91.5
596.2,42.27705,-71.78985,91.5
596.4,42.27705,-71.78985,91.6
596.6,42.27705,-71.78985,91.6
596.8,42.27705,-71.78985,91.5
597,42.27705,-71.78985,91.6
597.2,42.27705,-71.78985,91.6
597.4,42.27705,-71.78985,91.5
597.6,42.27705,-71.78985,91.6
597.8,42.27705,-71.78985,91.6
598,42.27705,-71.78985,91.6
598.2,42.27705,-71.78985,91.6
598.4,42.27705,-71.78985,91.6
598.6,42.27705,-71.78985,91.6
598.8,42.27705,-71.78985,91.6
599,42.27705,-71.78985,91.7
599.2,42.27705,-71.78985,91.6
599.4,42.27705,-71.78985,91.6
599.6,42.27705,-71.78985,91.7
599.8,42.27705,-71.78985,91.7
600,42.27705,-71.78985,91.6
600.2,42.27705,-71.78985,91.7
600.4,42.27705,-71.78985,91.7
600.6,42.27705,-71.78985,91.7
600.8,42.27705,-71.78985,91.7
601,42.27705,-71.78985,91.7
601.2,42.27705,-71.78985,91.7
601.4,42.27705,-71.78985,91.7
601.6,42.27705,-71.78985,91.7
601.8,42.27705,-71.78985,91.7
602,42.27705,-71.78985,91.7
602.2,42.27705,-71.78985,91.7
602.4,42.27705,-71.78985,91.7
602.6,42.27705,-71.78985,91.7
602.8,42.27705,-71.78985,91.8
603,42.27705,-71.78985,91.7
603.2,42.27705,-71.78985,91.7
603.4,42.27705,-71.78985,91.8
603.6,42.27705,-71.78985,91.7
603.8,42.27705,-71.78985,91.8
604,42.27705,-71.78985,91.8
604.2,42.27705,-71.78985,91.7
604.4,42.27705,-71.78985,91.8
604.6,42.27705,-71.78985,91.8
604.8,42.27705,-71.78985,91.8
605,42.27705,-71.78985,91.8
605.2,42.27705,-71.78985,91.7
605.4,42.27705,-71.78985,91.8
605.6,42.27705,-71.78985,91.8
605.8,42.27705,-71.78985,91.8
606,42.27705,-71.78985,91.8
606.2,42.27705,-71.78985,91.8
606.4,42.27705,-71.78985,91.8
606.6,42.27705,-71.78985,91.8
606.8,42.27705,-71.78985,91.8
607,42.27705,-71.78985,91.8
607.2,42.27705,-71.78985,91.8
607.4,42.27705,-71.78985,91.8
607.6,42.27705,-71.78985,91.8
607.8,42.27705,-71.78985,91.8
608,42.27705,-71.78985,91.9
608.2,42.27705,-71.78985,91.8
608.4,42.27705,-71.78985,91.8
608.6,42.27705,-71.78985,91.9
608.8,42.27705,-71.78985,91.9
609,42.27705,-71.78985,91.9
609.2,42.27705,-71.78985,91.9
609.4,42.27705,-71.78985,91.8
609.6,42.27705,-71.78985,91.9
609.8,42.27705,-71.78985,91.9
610,42.27705,-71.78985,91.9
610.2,42.27705,-71.78985,91.9
610.4,42.27705,-71.78985,91.9
610.6,42.27705,-71.78985,91.9
610.8,42.27705,-71.78985,91.9
611,42.27705,-71.78985,91.9
611.2,42.27705,-71.78985,91.9
611.4,42.27705,-71.78985,91.9
